round_number,duel_id,timestamp,oliver_guess,viggo_guess,us_score,best_opponent_guess,opponent_score,country_code,round_location,state
6,6c7fd908-c8bd-4ac4-95c6-13b149ac05c5,2024-09-15 20:03:07,"60.16754429037269, 11.073631779749835","62.405800507840205, 11.156573214022272",2675,"63.01613440521165, 10.746993157161006",2742,no,"70.01394975817827, 27.39735900708051",NM
7,6c7fd908-c8bd-4ac4-95c6-13b149ac05c5,2024-09-15 20:03:07,"42.81870915180268, 75.40364228733105","42.847711981316806, 74.14006968383336",4516,"42.18872509447257, 74.81072791392769",4501,kg,"41.63042673460674, 72.68449830273643",NM
8,6c7fd908-c8bd-4ac4-95c6-13b149ac05c5,2024-09-15 20:03:07,"39.06914593657902, 35.337554152399214","39.89952854173851, 30.145783555338735",4245,"37.76387560307665, 30.563870934012932",4641,tr,"37.41068082826301, 29.13331967324428",NM
9,6c7fd908-c8bd-4ac4-95c6-13b149ac05c5,2024-09-15 20:03:07,"39.365167749898305, -4.845118076560255","40.81186115156972, -2.603431970759389",4484,"42.656145710575835, -6.256879707031837",3834,es,"38.43504659010758, -6.7314330484217",NM
10,6c7fd908-c8bd-4ac4-95c6-13b149ac05c5,2024-09-15 20:03:07,"13.871288996063527, 121.43559253327126","9.836666818825732, 123.08497770743196",4718,"9.345943397249606, 124.4696969437782",4347,ph,"10.6466581652662, 122.6290087290486",NM
11,6c7fd908-c8bd-4ac4-95c6-13b149ac05c5,2024-09-15 20:03:07,"57.51357447295766, 57.84288977260475","55.36602305610408, 83.7439701429581",1214,"51.97664930835335, 114.8990580087522",2874,ru,"58.4848573993, 125.4244336639348",NM
1,50bef518-d852-43c5-92d6-0665629d5109,2024-09-15 19:53:18,"41.84405344054459, -4.076299827118956","38.88428814112582, -4.875231171772527",4560,"40.03337886830369, -3.5484525595420036",4835,es,"40.37566309204949, -4.087937994208966",NM
2,50bef518-d852-43c5-92d6-0665629d5109,2024-09-15 19:53:18,"6.4717535736312195, -0.6892200594736408","7.615292122849986, -1.6348187066014663",4502,"5.405728713862939, -0.9955189616792137",4781,gh,"5.094736038616743, -1.642789507227965",NM
3,50bef518-d852-43c5-92d6-0665629d5109,2024-09-15 19:53:18,"55.20995883858437, 50.52122409874188","52.01277603173227, 113.185309733033",2820,"56.13056721489626, 92.8568943985842",1316,ru,"50.34934320701696, 127.5392459283793",NM
4,50bef518-d852-43c5-92d6-0665629d5109,2024-09-15 19:53:18,"14.728959778826427, 103.6103802968914","17.525836976926048, 102.69211544677995",2887,"18.07661011002993, 102.52417194440906",2360,th,"6.107591917088953, 102.0087526401269",NM
5,50bef518-d852-43c5-92d6-0665629d5109,2024-09-15 19:53:18,"53.220428503544284, 158.27972491007688","51.8427337087059, 107.65116020514559",4913,"49.78740006196029, 128.08719634835464",1502,ru,"53.0482097317656, 158.64881014440084",NM
1,eb03fccb-6151-4e36-a160-bd41c4a5df36,2024-09-15 19:48:06,"6.232152826604462, -0.7458466857963986","8.230292294412605, -1.7049480933723626",4851,"6.02873896621089, -0.3270905218164266",4973,gh,"6.102723675964238, -0.2796382716967648",NM
2,eb03fccb-6151-4e36-a160-bd41c4a5df36,2024-09-15 19:48:06,"42.157090207806526, 76.77296636433945","42.80762791908829, 73.75337722067921",4762,"42.888726846352476, 74.52926489168406",4936,kg,"42.95536181079224, 74.7936993809568",NM
3,eb03fccb-6151-4e36-a160-bd41c4a5df36,2024-09-15 19:48:06,"25.20640755312243, 56.10855771032922","30.33906348993092, 35.502123210633144",4942,"25.753877417385016, 56.2069402878642",4885,ae,"25.38466687625247, 56.17020293456477",NM
4,eb03fccb-6151-4e36-a160-bd41c4a5df36,2024-09-15 19:48:06,"-26.161769239170575, 28.1625810016651","-28.507056806364396, 26.926576567195564",3543,"-33.95018358346787, 18.466049892898685",3469,za,"-33.86536981020536, 25.49385877254455",NM
5,eb03fccb-6151-4e36-a160-bd41c4a5df36,2024-09-15 19:48:06,"45.7915060406362, 25.202456241234348","46.475761856510665, 22.153065216849125",2123,"45.73042639186842, 1.0268586231180121",4692,fr,"46.22354939781616, 2.300635985357196",NM
6,eb03fccb-6151-4e36-a160-bd41c4a5df36,2024-09-15 19:48:06,"16.494587681734224, 80.15464256643762","12.590045281936739, 77.69280858900969",4432,"7.154419650667374, 80.10974113995184",2546,in,"17.83150902222163, 78.70568790618799",NM
7,eb03fccb-6151-4e36-a160-bd41c4a5df36,2024-09-15 19:48:06,"56.349275608738076, 42.354554892815905","57.011845643239894, 60.38276019600675",4655,"52.58935633942323, 37.737899229655795",3811,ru,"56.64697672996721, 40.35924646961617",NM
1,297ac623-aedf-47aa-b1c8-6340690eaff4,2024-09-15 19:38:43,"32.09095333190296, 34.82246010095416","32.57623174831067, 34.94940349053452",4840,"31.750683239508806, 35.13574847833799",4952,ps,"31.78092079266593, 35.31181027262493",NM
2,297ac623-aedf-47aa-b1c8-6340690eaff4,2024-09-15 19:38:43,"-4.9676583521749045, -58.69864307515272","-17.307350446245152, -51.600131854665236",2863,"-10.89073968376887, -60.6027566252791",2011,br,"3.632554068689345, -60.96986588041569",NM
3,297ac623-aedf-47aa-b1c8-6340690eaff4,2024-09-15 19:38:43,"41.56835667083412, -98.19634865522443","37.97984616839938, -87.66210342420067",4581,"41.67867730907764, -93.70253980668086",4402,us,"41.30657666226662, -96.3676374937864",NM
4,297ac623-aedf-47aa-b1c8-6340690eaff4,2024-09-15 19:38:43,"-0.9991742921104673, 37.20904932944341","-0.17997853230821997, 36.1672919467826",4574,"-1.262318683513863, 36.83960185852407",4454,ke,"0.2174915519375562, 37.94289367804296",NM
5,297ac623-aedf-47aa-b1c8-6340690eaff4,2024-09-15 19:38:43,"47.15015922148171, 19.37042189292703","49.79462065360267, 20.00772891396664",4416,"47.05147639331803, 21.816227499748795",4675,hu,"48.12230919132031, 21.933370159148193",NM
6,297ac623-aedf-47aa-b1c8-6340690eaff4,2024-09-15 19:38:43,"46.33582503883679, -74.39843938035254","50.18131182431527, -73.57059239882128",260,"46.61848006600798, -72.0637714318449",251,fr,"45.00145114162874, -1.1604674951220535",NM
7,297ac623-aedf-47aa-b1c8-6340690eaff4,2024-09-15 19:38:43,"23.07005872373474, 80.78233621484476","14.348932528238798, 77.42551311725643",3638,"23.06526636860574, 87.02191313406907",3860,in,"19.546347444311035, 84.70171416891202",NM
8,297ac623-aedf-47aa-b1c8-6340690eaff4,2024-09-15 19:38:43,"58.98083951889366, 15.10727500678659","61.97045723792011, 16.284778407284353",4579,"57.667898132028604, 15.804902056757149",4611,se,"57.8894215487662, 13.418597531285004",NM
9,297ac623-aedf-47aa-b1c8-6340690eaff4,2024-09-15 19:38:43,"-36.493407280013436, 143.87899824502185","-33.79137299894588, 148.95002813765439",3398,"-35.91226754810545, 147.57461691827766",3368,au,"-42.19586483352899, 146.89777916628643",NM
10,297ac623-aedf-47aa-b1c8-6340690eaff4,2024-09-15 19:38:43,"29.320933389008076, -107.76055462639609","31.13727481299571, -114.88826368869022",4512,"20.832776547809143, -100.99061660274837",1643,mx,"31.72360490703115, -116.67975002912895",NM
1,93be4727-48df-4082-b1af-a9d7edb5b28d,2024-09-15 19:28:40,"20.507336157273123, -100.85365810667108","17.89071510621846, -98.00101786315781",12,"44.23857461333835, 20.79329514978466",4908,rs,"44.03960607681596, 20.48471977877181",NM
2,93be4727-48df-4082-b1af-a9d7edb5b28d,2024-09-15 19:28:40,"18.35857321254878, -66.74436120044345","18.447135519057955, -66.41963934541204",4853,"18.253746829912156, -66.02181841084241",4892,pr,"17.992188157262678, -66.26626929585879",NM
3,93be4727-48df-4082-b1af-a9d7edb5b28d,2024-09-15 19:28:40,"-24.534217557776326, 29.382432334994483","-29.649306510071998, 24.21765388594377",4715,"-28.938242263940126, 24.858979856717582",4977,za,"-28.956453333828883, 24.941111221346485",NM
4,93be4727-48df-4082-b1af-a9d7edb5b28d,2024-09-15 19:28:40,"6.786286986583807, 80.92144463560157","7.676514490525411, 80.71085826983509",4930,"-8.588816545433437, 117.21364134074793",425,lk,"6.993283297954905, 81.00782240430176",NM
5,93be4727-48df-4082-b1af-a9d7edb5b28d,2024-09-15 19:28:40,,"-10.483191623648716, 105.64102560926561",34,"22.13812556495726, -100.87880033733792",5,il,"32.21098172341007, 34.81685963768842",NM
6,93be4727-48df-4082-b1af-a9d7edb5b28d,2024-09-15 19:28:40,"53.389905502468196, -1.776602386058559","51.73885566586433, -1.8065213656897616",4719,"52.498043987394915, -1.8536041807686243",4818,gb,"52.689717916614, -2.77355689136529",NM
7,93be4727-48df-4082-b1af-a9d7edb5b28d,2024-09-15 19:28:40,"51.27138289999785, 8.87704494606575","49.08759655761328, 9.716513094170693",4628,"51.55077495983673, 9.946524927843003",4812,de,"51.31098420523048, 10.85018025268032",NM
8,93be4727-48df-4082-b1af-a9d7edb5b28d,2024-09-15 19:28:40,"-10.30387559717984, -61.61980733075627","-10.311884826360906, -42.76202270689243",3267,"9.851960937903211, -74.05987350507354",349,br,"-9.27186022976827, -35.951485361096864",NM
1,2be5f985-f571-4bf5-a85f-50ed315c0bb6,2024-09-15 19:22:03,"49.73149710077008, 10.90038736831437","50.748916494952304, 7.08286823808526",4035,"50.45279575886732, 11.767352194930169",4212,de,"53.15223988563765, 11.04707531808514",NMPZ
2,2be5f985-f571-4bf5-a85f-50ed315c0bb6,2024-09-15 19:22:03,"19.37027660545021, -99.12309455436478","-10.189495436490345, -41.612685682802045",4140,"19.431959020255107, -99.10760476552736",4125,mx,"16.41502073337407, -98.51730266582054",NMPZ
3,2be5f985-f571-4bf5-a85f-50ed315c0bb6,2024-09-15 19:22:03,"43.243197076610684, -115.27705859429969","38.978013980266745, -121.13293882220417",4674,"45.39733479135846, -122.59532764649128",3313,us,"39.1717218478776, -119.76993024767228",NMPZ
4,2be5f985-f571-4bf5-a85f-50ed315c0bb6,2024-09-15 19:22:03,"-36.54275172864614, 144.90941310587735","-32.940750694800606, -62.55988277765738",3410,"-27.6832671486098, 151.6838702096274",3,ar,"-27.5759246561035, -59.17747099379442",NMPZ
5,2be5f985-f571-4bf5-a85f-50ed315c0bb6,2024-09-15 19:22:03,"55.87636882692511, 44.14511508309353","56.729566993517366, 60.806468195474736",4803,"55.8426602274312, 58.80616511302993",4504,ru,"57.30174045526215, 60.27206572687788",NMPZ
6,2be5f985-f571-4bf5-a85f-50ed315c0bb6,2024-09-15 19:22:03,"56.121745585654075, 13.720794525455382","57.76000680502836, 14.137397155549936",4272,"58.59784045527409, 16.228431685948067",4598,se,"59.92062100010438, 16.604737564353808",NMPZ
7,2be5f985-f571-4bf5-a85f-50ed315c0bb6,2024-09-15 19:22:03,"-34.507859623200666, -70.73859179768192","-37.66755520989319, -71.61938382365486",851,"-11.641644712302258, -75.0505013773415",3513,pe,"-7.175859561282953, -78.53183565536203",NMPZ
1,07fd9bf0-4edd-4760-b35c-f09a5d8b682d,2024-09-15 13:54:49,"44.51908091173137, 20.419555912331603","41.63881144657383, -1.960717054205463",3603,"46.533605018831494, 20.827162922572064",3798,ro,"46.70491873588692, 27.21114309904862",NM
2,07fd9bf0-4edd-4760-b35c-f09a5d8b682d,2024-09-15 13:54:49,"41.11992364311186, -8.441971952330423","38.76015719086861, -9.006977203152864",4827,"41.68618779406417, -8.844868650698496",4963,pt,"41.64681056914494, -8.697501062741923",NM
3,07fd9bf0-4edd-4760-b35c-f09a5d8b682d,2024-09-15 13:54:49,"-26.143305922654477, -67.59367664776018","24.195541349107476, -100.76023196894444",4645,"-28.53046610727225, -70.81051547211733",3940,ar,"-27.09816112731398, -66.82906592677894",NM
4,07fd9bf0-4edd-4760-b35c-f09a5d8b682d,2024-09-15 13:54:49,"45.33405869786777, 23.855092996438792","41.13858451372348, -3.059108560852324",2752,"41.52037614539188, 14.15693322823586",3916,it,"44.33871680646765, 10.478494905723224",NM
5,07fd9bf0-4edd-4760-b35c-f09a5d8b682d,2024-09-15 13:54:49,"32.00621490720845, 35.84512592959545","25.748155197661454, 55.99370328485059",1289,"35.8275077328774, 10.626051503623914",4862,tn,"35.68404849644908, 10.10355517977117",NM
1,cc6e36bb-15b2-4e55-83ff-c0fba7fc9d16,2024-09-15 13:48:34,"-48.437012846989155, -73.84322820628581","-43.43156288683366, -72.37519502073242",4310,"-38.44501447175762, -71.28636699733019",3155,cl,"-45.77700691681902, -71.91216140245676",NM
2,cc6e36bb-15b2-4e55-83ff-c0fba7fc9d16,2024-09-15 13:48:34,"39.057071291246274, -94.81094192601248","33.5674964509012, -112.0110177766003",4025,"38.379936186688106, -98.75015735490871",4895,us,"38.18064531484217, -99.09700480641072",NM
3,cc6e36bb-15b2-4e55-83ff-c0fba7fc9d16,2024-09-15 13:48:34,"-12.954633680619004, -43.172269790349574","-20.011246553888093, -49.1088576171182",3771,"-5.8993777122291355, -35.3762670880705",1326,br,"-17.8405398547397, -53.27898565319342",NM
4,cc6e36bb-15b2-4e55-83ff-c0fba7fc9d16,2024-09-15 13:48:34,"52.062958500128595, 41.7482258978298","56.8970839944208, 58.50661651095436",3737,"45.72468832174193, 42.804816241053146",2536,ru,"55.36252284886599, 50.6304221476636",NM
5,cc6e36bb-15b2-4e55-83ff-c0fba7fc9d16,2024-09-15 13:48:34,"-35.94861503122398, 144.21702445748443","-28.2173704164841, 151.97371837909995",4291,"-38.252112973371155, 143.12350254317602",4993,au,"-38.23414963936217, 143.14070924081793",NM
6,cc6e36bb-15b2-4e55-83ff-c0fba7fc9d16,2024-09-15 13:48:34,"11.595010070978967, 104.96040880882678","13.44384705216042, 103.82430969537478",4982,"11.57058556709653, 104.91435779609498",4993,kh,"11.550355014279102, 104.92388227821264",NM
7,cc6e36bb-15b2-4e55-83ff-c0fba7fc9d16,2024-09-15 13:48:34,"24.395329716714016, 120.681702663426","23.66463342448622, 120.32911156762918",4879,"23.006195487267583, 120.22555822639863",4908,tw,"23.27528315294404, 120.3625817416861",NM
8,cc6e36bb-15b2-4e55-83ff-c0fba7fc9d16,2024-09-15 13:48:34,"-25.935992775348055, 28.127148394581635","-29.073623807502873, 26.20171562760288",4966,"-26.660385210833972, 28.092898525167573",4134,za,"-29.17910155026373, 26.17424943185778",NM
1,8e30f54f-155f-47a0-8af8-ce140b368ad8,2024-09-15 13:41:44,"55.68691253249284, 41.548323948469374","55.50247291993663, 57.95237671417801",3958,"51.761296625147, 39.244045587983926",3184,ru,"56.91265818825396, 47.8971731603198",NM
2,8e30f54f-155f-47a0-8af8-ce140b368ad8,2024-09-15 13:41:44,"48.93884025268227, -69.110727733193","47.55399700414812, -77.20987172769904",4217,"49.21467500152578, -68.20781646185611",4332,ca,"48.02093763556021, -65.25262996125856",NM
3,8e30f54f-155f-47a0-8af8-ce140b368ad8,2024-09-15 13:41:44,"53.36370381991712, -6.3383319429691465","52.680777257900495, -8.546744603714917",4796,"53.35629288869095, -6.26141797193789",4786,ie,"53.91678078371247, -6.964766760899771",NM
4,8e30f54f-155f-47a0-8af8-ce140b368ad8,2024-09-15 13:41:44,"45.70932300087076, 10.03716457366802","45.08106570213308, 7.621506582566022",4362,"45.93508451109821, 12.073151080101065",4755,it,"46.402147954755954, 13.0108719134205",NM
5,8e30f54f-155f-47a0-8af8-ce140b368ad8,2024-09-15 13:41:44,"59.65370082530135, 17.99136950605847","56.85768647903195, 13.875997788139962",4480,"61.698375316356255, 14.982249774603709",4430,se,"59.779613803003286, 14.525086816243965",NM
6,8e30f54f-155f-47a0-8af8-ce140b368ad8,2024-09-15 13:41:44,"60.20347312350357, 24.94819554960144","61.502189339868245, 23.764690695405434",4914,"60.26639155899823, 24.980097288101913",4934,fi,"60.471403305382054, 25.08672854913327",NM
7,8e30f54f-155f-47a0-8af8-ce140b368ad8,2024-09-15 13:41:44,"14.614385749414053, -90.55783561427045","14.854184240163388, -91.52633201490335",4673,"14.722982062382405, -90.36668573398397",4726,gt,"14.6285123989802, -89.44378020161166",NM
8,8e30f54f-155f-47a0-8af8-ce140b368ad8,2024-09-15 13:41:44,"8.43342399850201, 80.2070007120124","7.590843308943788, 80.67573722395038",2857,"13.114061808187035, 77.6058151284125",3968,in,"16.72112767940862, 76.80340135461013",NM
9,8e30f54f-155f-47a0-8af8-ce140b368ad8,2024-09-15 13:41:44,"56.56930016556614, 41.28655168680089","56.689667422270176, 60.38574734027717",4630,"51.71478307130681, 36.437789765911724",3307,ru,"57.77961439432899, 40.93946427113168",NM
10,8e30f54f-155f-47a0-8af8-ce140b368ad8,2024-09-15 13:41:44,"1.222292827035453, 103.99304442190686","23.925570146303013, 120.94115336346343",3365,"22.444883167336076, 114.16644369585481",4972,cn,"22.43010299696783, 114.2625853679182",NM
1,8d85ba14-a090-4475-b7ee-138735a6396e,2024-09-15 13:32:13,"56.87645437006608, 24.484527793259144","55.311521378467596, 24.43152307263866",4658,"58.42113840493509, 25.457303432957346",4457,lv,"57.3768762833047, 22.61838312205639",NMPZ
2,8d85ba14-a090-4475-b7ee-138735a6396e,2024-09-15 13:32:13,"45.40139686519789, 25.12466899624864","44.5377256388247, 15.2333329006502",35,"43.64068079060465, -122.58872228734248",3471,ca,"49.43088710775279, -123.48477393014088",NMPZ
3,8d85ba14-a090-4475-b7ee-138735a6396e,2024-09-15 13:32:13,"-39.81740676471797, -72.59429706719605","37.624033955218906, -82.32389084809078",2701,"47.35503057767135, -106.06239295778055",1385,ca,"46.25468137836407, -75.99873224286128",NMPZ
4,8d85ba14-a090-4475-b7ee-138735a6396e,2024-09-15 13:32:13,"37.52085559783706, 127.04603762340776","36.14379101567781, 128.11674376132754",4917,"23.79569963414483, 120.87433223554153",2005,kr,"37.488930228312704, 126.71258232945928",NMPZ
5,8d85ba14-a090-4475-b7ee-138735a6396e,2024-09-15 13:32:13,"40.70908601938641, -3.1276114518036513","33.07418986805222, -105.34280528166407",194,"-33.37152601763917, -68.9278388826884",0,kz,"51.693618299043536, 73.78708490843941",NMPZ
6,8d85ba14-a090-4475-b7ee-138735a6396e,2024-09-15 13:32:13,"14.584476106424933, 121.24306677002222","-4.140323245866192, 121.95338979744466",0,"9.00681104433282, -79.70860816833843",4874,pa,"9.154538613517843, -79.32395150821162",NMPZ
1,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"-2.5044369457048754, -44.22688318608951","-9.86915080028806, -37.94280656123446",4975,"-12.97051917605365, -38.47800748258958",2363,br,"-2.4965730161738926, -44.307559354036805",NM
2,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"8.347863791109239, 99.33695781433613","18.28465322300207, 99.48517579901497",4401,"9.289471008462963, 98.89877977334471",4689,th,"10.30603068645249, 98.77068202597908",NM
3,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"-36.28913739497191, -63.05728512943973","-34.667937095623564, -59.87876476288309",4662,"-36.57317918778065, -65.44174228906321",4599,ar,"-35.6781369165306, -64.21464983818622",NM
4,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"-33.155176102494444, -56.041407139060254","-37.256460026761744, -72.02571770731046",3302,"-36.398673191667655, -63.47135290111415",4878,ar,"-36.17691544243908, -63.87591282046998",NM
5,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"-44.60010182515091, 168.716771213941","-42.979220535242405, 171.69871725243846",4825,"-43.6946340696533, 170.99282074242493",4300,nz,"-44.675839173169585, 167.92716476019967",NM
6,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"47.412298252801, 19.206592513576364","39.67347901567807, 33.26383110084383",4945,"47.45862889937275, 19.147546055707707",4964,hu,"47.56178958978077, 19.07138794976765",NM
7,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"39.711573627963865, 29.42245175252345","39.872185342695204, 33.43192636646428",4155,"37.84873188291898, 36.6744027684781",4445,tr,"37.04977853271625, 34.53629501884392",NM
8,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"-8.746630832452604, -74.83686976544696","-12.582021388729666, -69.20124226143463",4796,"-8.395453497337199, -74.57116821605794",4671,pe,"-9.381847446871031, -75.0320848510038",NM
9,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"57.52569941683571, 14.52704526118992","59.723207043679935, 16.84312280144488",4848,"59.814245814005126, 15.432448637040936",4768,se,"59.26721938071153, 16.46983967285718",NM
10,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"40.54196143323678, 72.85455572791886","40.92869076628268, 72.98291893344907",4985,"40.81370892598703, 74.02757442534713",4706,kg,"40.49999666625219, 72.82285309022186",NM
11,66e90745-59a3-47dc-8678-678fd1520db8,2024-09-15 13:27:19,"47.09139712631629, 18.234946444397124","47.31132756335393, 20.76878147213193",4664,"46.07102489366702, 17.71423435115798",4886,hu,"45.980453910188785, 18.228579955566047",NM
